graph_assertion_id,sentence_id,first_seen_version
e5_llama::AnnoCTR::RAG::bosch_28__s19::T1204,bosch_28__s19,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s26::T1189,bosch_28__s26,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s28::T1189,bosch_28__s28,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s28::T1203,bosch_28__s28,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s30::T1203,bosch_28__s30,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s31::T1203,bosch_28__s31,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s35::T1104,bosch_28__s35,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s35::T1218,bosch_28__s35,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s35::T1547,bosch_28__s35,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s36::T1195,bosch_28__s36,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s37::T1027,bosch_28__s37,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s39::T1027,bosch_28__s39,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s39::T1140,bosch_28__s39,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s39::T1573,bosch_28__s39,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s4::T1204,bosch_28__s4,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s40::T1497,bosch_28__s40,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s43::T1104,bosch_28__s43,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s44::T1132,bosch_28__s44,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s44::T1573,bosch_28__s44,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s47::T1016,bosch_28__s47,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s47::T1018,bosch_28__s47,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s47::T1132,bosch_28__s47,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s50::T1132,bosch_28__s50,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s52::T1132,bosch_28__s52,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s52::T1573,bosch_28__s52,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s54::T1104,bosch_28__s54,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s59::T1105,bosch_28__s59,v4.0
e5_llama::AnnoCTR::RAG::bosch_28__s67::T1195,bosch_28__s67,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s11::T1203,bosch_29__s11,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s11::T1204,bosch_29__s11,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s12::T1027,bosch_29__s12,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s12::T1105,bosch_29__s12,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s12::T1189,bosch_29__s12,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s13::T1027,bosch_29__s13,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s13::T1140,bosch_29__s13,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s14::T1027,bosch_29__s14,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s15::T1140,bosch_29__s15,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s16::T1059,bosch_29__s16,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s18::T1497,bosch_29__s18,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s19::T1027,bosch_29__s19,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s19::T1189,bosch_29__s19,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s20::T1059,bosch_29__s20,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s24::T1204,bosch_29__s24,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s27::T1204,bosch_29__s27,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s27::T1218,bosch_29__s27,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s3::T1104,bosch_29__s3,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s3::T1608,bosch_29__s3,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s30::T1203,bosch_29__s30,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s32::T1204,bosch_29__s32,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s32::T1218,bosch_29__s32,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s32::T1574,bosch_29__s32,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s34::T1189,bosch_29__s34,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s4::T1104,bosch_29__s4,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s4::T1105,bosch_29__s4,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s4::T1189,bosch_29__s4,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s4::T1608,bosch_29__s4,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s5::T1027,bosch_29__s5,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s5::T1496,bosch_29__s5,v4.0
e5_llama::AnnoCTR::RAG::bosch_29__s5::T1497,bosch_29__s5,v4.0
e5_llama::AnnoCTR::RAG::bosch_2__s1::T1005,bosch_2__s1,v4.0
e5_llama::AnnoCTR::RAG::bosch_2__s14::T1587,bosch_2__s14,v4.0
e5_llama::AnnoCTR::RAG::bosch_2__s14::T1588,bosch_2__s14,v4.0
e5_llama::AnnoCTR::RAG::bosch_2__s21::T1583,bosch_2__s21,v4.0
e5_llama::AnnoCTR::RAG::bosch_2__s21::T1588,bosch_2__s21,v4.0
e5_llama::AnnoCTR::RAG::bosch_2__s24::T1566,bosch_2__s24,v4.0
e5_llama::AnnoCTR::RAG::bosch_2__s28::T1566,bosch_2__s28,v4.0
e5_llama::AnnoCTR::RAG::bosch_2__s29::T1078,bosch_2__s29,v4.0
e5_llama::AnnoCTR::RAG::bosch_2__s29::T1566,bosch_2__s29,v4.0
e5_llama::AnnoCTR::RAG::bosch_2__s34::T1486,bosch_2__s34,v4.0
e5_llama::AnnoCTR::RAG::bosch_2__s4::T1496,bosch_2__s4,v4.0
e5_llama::AnnoCTR::RAG::bosch_2__s8::T1003,bosch_2__s8,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s0::T1486,bosch_30__s0,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s11::T1486,bosch_30__s11,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s12::T1486,bosch_30__s12,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s13::T1106,bosch_30__s13,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s13::T1134,bosch_30__s13,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s13::T1222,bosch_30__s13,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s13::T1486,bosch_30__s13,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s13::T1543,bosch_30__s13,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s17::T1573,bosch_30__s17,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s2::T1486,bosch_30__s2,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s22::T1132,bosch_30__s22,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s22::T1573,bosch_30__s22,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s23::T1486,bosch_30__s23,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s24::T1486,bosch_30__s24,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s25::T1486,bosch_30__s25,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s26::T1583,bosch_30__s26,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s30::T1486,bosch_30__s30,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s7::T1219,bosch_30__s7,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s8::T1047,bosch_30__s8,v4.0
e5_llama::AnnoCTR::RAG::bosch_30__s8::T1059,bosch_30__s8,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s1::T1204,bosch_31__s1,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s1::T1566,bosch_31__s1,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s13::T1543,bosch_31__s13,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s14::T1547,bosch_31__s14,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s15::T1204,bosch_31__s15,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s18::T1016,bosch_31__s18,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s19::T1552,bosch_31__s19,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s19::T1555,bosch_31__s19,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s20::T1204,bosch_31__s20,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s21::T1204,bosch_31__s21,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s24::T1003,bosch_31__s24,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s28::T1003,bosch_31__s28,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s28::T1486,bosch_31__s28,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s31::T1140,bosch_31__s31,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s31::T1486,bosch_31__s31,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s33::T1217,bosch_31__s33,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s33::T1539,bosch_31__s33,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s34::T1083,bosch_31__s34,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s39::T1106,bosch_31__s39,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s4::T1539,bosch_31__s4,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s40::T1041,bosch_31__s40,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s42::T1105,bosch_31__s42,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s42::T1608,bosch_31__s42,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s45::T1204,bosch_31__s45,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s46::T1204,bosch_31__s46,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s6::T1056,bosch_31__s6,v4.0
e5_llama::AnnoCTR::RAG::bosch_31__s7::T1204,bosch_31__s7,v4.0
e5_llama::AnnoCTR::RAG::bosch_32__s0::T1195,bosch_32__s0,v4.0
e5_llama::AnnoCTR::RAG::bosch_32__s14::T1195,bosch_32__s14,v4.0
e5_llama::AnnoCTR::RAG::bosch_32__s19::T1499,bosch_32__s19,v4.0
e5_llama::AnnoCTR::RAG::bosch_32__s24::T1195,bosch_32__s24,v4.0
e5_llama::AnnoCTR::RAG::bosch_32__s24::T1204,bosch_32__s24,v4.0
e5_llama::AnnoCTR::RAG::bosch_32__s6::T1203,bosch_32__s6,v4.0
e5_llama::AnnoCTR::RAG::bosch_32__s7::T1195,bosch_32__s7,v4.0
e5_llama::AnnoCTR::RAG::bosch_33__s1::T1562,bosch_33__s1,v4.0
e5_llama::AnnoCTR::RAG::bosch_33__s10::T1562,bosch_33__s10,v4.0
e5_llama::AnnoCTR::RAG::bosch_33__s15::T1041,bosch_33__s15,v4.0
e5_llama::AnnoCTR::RAG::bosch_33__s15::T1132,bosch_33__s15,v4.0
e5_llama::AnnoCTR::RAG::bosch_33__s15::T1573,bosch_33__s15,v4.0
e5_llama::AnnoCTR::RAG::bosch_33__s16::T1048,bosch_33__s16,v4.0
e5_llama::AnnoCTR::RAG::bosch_33__s16::T1567,bosch_33__s16,v4.0
e5_llama::AnnoCTR::RAG::bosch_33__s16::T1573,bosch_33__s16,v4.0
e5_llama::AnnoCTR::RAG::bosch_33__s17::T1204,bosch_33__s17,v4.0
e5_llama::AnnoCTR::RAG::bosch_33__s4::T1195,bosch_33__s4,v4.0
e5_llama::AnnoCTR::RAG::bosch_33__s4::T1566,bosch_33__s4,v4.0
e5_llama::AnnoCTR::RAG::bosch_33__s7::T1114,bosch_33__s7,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s10::T1583,bosch_3__s10,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s16::T1005,bosch_3__s16,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s16::T1518,bosch_3__s16,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s17::T1195,bosch_3__s17,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s17::T1199,bosch_3__s17,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s17::T1588,bosch_3__s17,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s22::T1589,bosch_3__s22,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s23::T1589,bosch_3__s23,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s25::T1566,bosch_3__s25,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s27::T1078,bosch_3__s27,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s28::T1078,bosch_3__s28,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s29::T1003,bosch_3__s29,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s29::T1606,bosch_3__s29,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s30::T1528,bosch_3__s30,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s30::T1606,bosch_3__s30,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s32::T1105,bosch_3__s32,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s32::T1210,bosch_3__s32,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s37::T1567,bosch_3__s37,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s4::T1589,bosch_3__s4,v4.0
e5_llama::AnnoCTR::RAG::bosch_3__s9::T1078,bosch_3__s9,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s1::T1078,bosch_4__s1,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s104::T1210,bosch_4__s104,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s106::T1005,bosch_4__s106,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s108::T1486,bosch_4__s108,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s109::T1049,bosch_4__s109,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s11::T1199,bosch_4__s11,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s113::T1003,bosch_4__s113,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s113::T1110,bosch_4__s113,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s115::T1074,bosch_4__s115,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s116::T1048,bosch_4__s116,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s116::T1560,bosch_4__s116,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s118::T1204,bosch_4__s118,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s118::T1486,bosch_4__s118,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s119::T1053,bosch_4__s119,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s123::T1113,bosch_4__s123,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s124::T1105,bosch_4__s124,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s124::T1594,bosch_4__s124,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s138::T1204,bosch_4__s138,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s139::T1486,bosch_4__s139,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s144::T1486,bosch_4__s144,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s17::T1486,bosch_4__s17,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s20::T1102,bosch_4__s20,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s3::T1204,bosch_4__s3,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s33::T1571,bosch_4__s33,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s45::T1486,bosch_4__s45,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s52::T1486,bosch_4__s52,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s58::T1589,bosch_4__s58,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s60::T1070,bosch_4__s60,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s65::T1189,bosch_4__s65,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s71::T1586,bosch_4__s71,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s73::T1195,bosch_4__s73,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s79::T1486,bosch_4__s79,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s90::T1189,bosch_4__s90,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s97::T1486,bosch_4__s97,v4.0
e5_llama::AnnoCTR::RAG::bosch_4__s99::T1562,bosch_4__s99,v4.0
e5_llama::AnnoCTR::RAG::bosch_5__s13::T1566,bosch_5__s13,v4.0
e5_llama::AnnoCTR::RAG::bosch_5__s5::T1486,bosch_5__s5,v4.0
e5_llama::AnnoCTR::RAG::bosch_5__s9::T1195,bosch_5__s9,v4.0
e5_llama::AnnoCTR::RAG::bosch_6__s0::T1195,bosch_6__s0,v4.0
e5_llama::AnnoCTR::RAG::bosch_6__s12::T1219,bosch_6__s12,v4.0
e5_llama::AnnoCTR::RAG::bosch_6__s18::T1068,bosch_6__s18,v4.0
e5_llama::AnnoCTR::RAG::bosch_6__s21::T1003,bosch_6__s21,v4.0
e5_llama::AnnoCTR::RAG::bosch_6__s21::T1552,bosch_6__s21,v4.0
e5_llama::AnnoCTR::RAG::bosch_6__s21::T1588,bosch_6__s21,v4.0
e5_llama::AnnoCTR::RAG::bosch_6__s23::T1489,bosch_6__s23,v4.0
e5_llama::AnnoCTR::RAG::bosch_6__s25::T1571,bosch_6__s25,v4.0
e5_llama::AnnoCTR::RAG::bosch_6__s26::T1190,bosch_6__s26,v4.0
e5_llama::AnnoCTR::RAG::bosch_6__s28::T1562,bosch_6__s28,v4.0
e5_llama::AnnoCTR::RAG::bosch_6__s8::T1189,bosch_6__s8,v4.0
e5_llama::AnnoCTR::RAG::bosch_6__s8::T1195,bosch_6__s8,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s0::T1562,bosch_7__s0,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s1::T1562,bosch_7__s1,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s12::T1114,bosch_7__s12,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s12::T1566,bosch_7__s12,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s14::T1486,bosch_7__s14,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s15::T1204,bosch_7__s15,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s16::T1204,bosch_7__s16,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s17::T1059,bosch_7__s17,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s17::T1204,bosch_7__s17,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s22::T1027,bosch_7__s22,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s24::T1104,bosch_7__s24,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s24::T1573,bosch_7__s24,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s26::T1573,bosch_7__s26,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s28::T1572,bosch_7__s28,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s29::T1041,bosch_7__s29,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s29::T1132,bosch_7__s29,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s3::T1562,bosch_7__s3,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s31::T1132,bosch_7__s31,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s31::T1573,bosch_7__s31,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s32::T1104,bosch_7__s32,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s37::T1057,bosch_7__s37,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s42::T1041,bosch_7__s42,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s42::T1074,bosch_7__s42,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s42::T1573,bosch_7__s42,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s46::T1055,bosch_7__s46,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s46::T1620,bosch_7__s46,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s47::T1059,bosch_7__s47,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s48::T1204,bosch_7__s48,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s49::T1055,bosch_7__s49,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s5::T1573,bosch_7__s5,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s50::T1112,bosch_7__s50,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s53::T1204,bosch_7__s53,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s55::T1057,bosch_7__s55,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s55::T1059,bosch_7__s55,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s55::T1218,bosch_7__s55,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s56::T1112,bosch_7__s56,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s57::T1547,bosch_7__s57,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s58::T1059,bosch_7__s58,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s8::T1003,bosch_7__s8,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s8::T1204,bosch_7__s8,v4.0
e5_llama::AnnoCTR::RAG::bosch_7__s8::T1562,bosch_7__s8,v4.0
e5_llama::AnnoCTR::RAG::bosch_8__s1::T1204,bosch_8__s1,v4.0
e5_llama::AnnoCTR::RAG::bosch_8__s10::T1059,bosch_8__s10,v4.0
e5_llama::AnnoCTR::RAG::bosch_8__s11::T1140,bosch_8__s11,v4.0
e5_llama::AnnoCTR::RAG::bosch_8__s12::T1059,bosch_8__s12,v4.0
e5_llama::AnnoCTR::RAG::bosch_8__s14::T1027,bosch_8__s14,v4.0
e5_llama::AnnoCTR::RAG::bosch_8__s14::T1140,bosch_8__s14,v4.0
e5_llama::AnnoCTR::RAG::bosch_8__s17::T1055,bosch_8__s17,v4.0
e5_llama::AnnoCTR::RAG::bosch_8__s18::T1055,bosch_8__s18,v4.0
e5_llama::AnnoCTR::RAG::bosch_8__s18::T1218,bosch_8__s18,v4.0
e5_llama::AnnoCTR::RAG::bosch_8__s2::T1203,bosch_8__s2,v4.0
e5_llama::AnnoCTR::RAG::bosch_8__s4::T1059,bosch_8__s4,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s10::T1571,bosch_9__s10,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s12::T1547,bosch_9__s12,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s16::T1059,bosch_9__s16,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s18::T1059,bosch_9__s18,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s2::T1497,bosch_9__s2,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s23::T1587,bosch_9__s23,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s3::T1027,bosch_9__s3,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s6::T1027,bosch_9__s6,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s6::T1104,bosch_9__s6,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s8::T1140,bosch_9__s8,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s9::T1543,bosch_9__s9,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s9::T1608,bosch_9__s9,v4.0
e5_llama::AnnoCTR::RAG::bosch_9__s9::T1620,bosch_9__s9,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_0__s0::T1195,bosch_0__s0,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_0__s10::T1588,bosch_0__s10,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_0__s3::T1195,bosch_0__s3,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_0__s32::T1592,bosch_0__s32,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_10__s10::T1620,bosch_10__s10,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_10__s19::T1027,bosch_10__s19,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_10__s8::T1620,bosch_10__s8,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_11__s16::T1573,bosch_11__s16,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_11__s20::T1059,bosch_11__s20,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_12__s10::T1106,bosch_12__s10,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_12__s11::T1027,bosch_12__s11,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_12__s9::T1620,bosch_12__s9,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_13__s15::T1105,bosch_13__s15,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_13__s2::T1620,bosch_13__s2,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_13__s21::T1059,bosch_13__s21,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_13__s22::T1059,bosch_13__s22,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_13__s8::T1059,bosch_13__s8,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_13__s9::T1059,bosch_13__s9,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s11::T1059,bosch_14__s11,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s12::T1057,bosch_14__s12,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s12::T1059,bosch_14__s12,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s13::T1059,bosch_14__s13,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s14::T1037,bosch_14__s14,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s15::T1057,bosch_14__s15,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s20::T1104,bosch_14__s20,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s25::T1033,bosch_14__s25,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s7::T1059,bosch_14__s7,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s7::T1204,bosch_14__s7,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s8::T1057,bosch_14__s8,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s8::T1059,bosch_14__s8,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_14__s9::T1059,bosch_14__s9,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_15__s3::T1566,bosch_15__s3,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_15__s5::T1204,bosch_15__s5,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_15__s9::T1114,bosch_15__s9,v4.0
e5_llama::AnnoCTR::RAG+FSP::bosch_16__s13::T1566,bosch_16__s13,v4.0
